tipo_ruido,magnitud,dB,dW,norma_inf,sample,cumple_teorema,razon_dB_norma_inf
gaussiano,0.05,0.1456721016431932,0.5309562045704666,0.2522357348032105,29,True,0.5775236476974358
gaussiano,0.1,0.3936331376615647,1.1200611414702102,0.4627748542380159,29,True,0.850593185988256
gaussiano,0.2,0.6929749851322331,1.3929218304022173,1.0743459485778049,29,True,0.6450203363726348
gaussiano,0.5,1.0737131419453814,2.626109267414374,2.055731216748424,29,True,0.5223022996380271
acotado,0.01,0.0216343336901081,0.0592386619725105,0.0313765151991762,29,True,0.6895072175088494
acotado,0.05,0.1008275145473911,0.3162699064403056,0.137243189552594,29,True,0.7346631543327126
acotado,0.1,0.3118027653889279,0.3855511488826895,0.4144449729498156,29,True,0.7523381528063162
acotado,0.2,0.6211516275741398,1.0561866668543043,0.6642767314851878,29,True,0.9350796108503919
acotado,0.5,1.63339648536141,2.59785364227297,1.7579076846678543,29,True,0.9291707975382281
gaussiano,0.01,0.0333561226209524,0.0895978767723346,0.0395649916193261,745,True,0.8430716463152015
gaussiano,0.05,0.2599730313766806,0.6672136815766219,0.286151532877914,745,True,0.9085152498120553
gaussiano,0.1,0.4829343224275485,1.1545101234863904,0.6327184595538902,745,True,0.7632688996746677
gaussiano,0.2,0.5015541139230109,1.5989530055063967,1.0133354465274658,745,True,0.494953685516237
gaussiano,0.5,0.9559694472812476,2.4828943956386977,2.046138143570621,745,True,0.46720669876816306
acotado,0.01,0.0355533647466417,0.0815450291774952,0.0371480684013734,745,True,0.9570716938091794
acotado,0.05,0.1307123732434152,0.2928313222666772,0.2055983190874539,745,True,0.6357657680450928
acotado,0.1,0.2581136581592445,0.6475529394422104,0.2902455313223755,745,True,0.8892941675389924
acotado,0.2,0.3859776924581949,1.4112709441389777,0.5192625001229676,745,True,0.7433190195070716
acotado,0.5,0.9400298606753384,3.231575533913524,1.3076624842396565,745,True,0.7188627585518912
gaussiano,0.01,0.0592895815980201,0.0968683997374659,0.0676194986497402,538,True,0.876811907540635
gaussiano,0.05,0.2739178547580359,0.5514440021365525,0.3278510375314487,538,True,0.83549485406695
gaussiano,0.1,0.4267811644687851,0.9040718398475542,0.535031514624968,538,True,0.7976748150395191
gaussiano,0.2,1.109843793283865,1.5753024595942364,1.1587366809530306,538,True,0.957805005681746
gaussiano,0.5,1.6877040001045485,3.383505996270075,2.1328356446699748,538,True,0.7912958526936548
acotado,0.01,0.0249054336679925,0.0399053660481096,0.026395017258789,538,True,0.9435657277208068
acotado,0.05,0.1100223891797802,0.2408716365414536,0.164782925836012,538,True,0.6676807601369563
acotado,0.1,0.14786628605968,0.3094479210726384,0.2819340582082037,538,True,0.524471172441618
acotado,0.2,0.3382483875339255,0.7711984556133638,0.4026332445088902,538,True,0.8400905592048222
acotado,0.5,1.0196946416745585,2.451112824991961,1.122429932573661,538,True,0.9084706422043316
gaussiano,0.01,0.054935193206845,0.1327128535854255,0.0666685631813539,168,True,0.8240044570543477
gaussiano,0.05,0.074806680551692,0.2387165618707829,0.1807853807704181,168,True,0.41378722235671284
gaussiano,0.1,0.1826888321199653,0.5187877006789934,0.2582656151792718,168,True,0.7073680017107742
gaussiano,0.2,0.5983842850145624,1.593296547590973,1.0585646275449585,168,True,0.5652789347423649
gaussiano,0.5,1.221253834489246,3.539532052100426,2.053035795308033,168,True,0.594852674892603
acotado,0.01,0.0390749837206285,0.060165229291395,0.0428630319789306,168,True,0.9116243512553167
acotado,0.05,0.0985051179684807,0.3472935328766702,0.1673654578565171,168,True,0.588563011926448
acotado,0.1,0.1584415708545314,0.4596840031287827,0.3476166341572036,168,True,0.4557939847690917
acotado,0.2,0.515427491319788,0.93696676888971,0.7709841165744171,168,True,0.668531919451077
acotado,0.5,0.8038414175363946,1.9474792595434305,1.153041547869997,168,True,0.697148701207969
gaussiano,0.01,0.0335323486203753,0.0777772566039253,0.0402039190864469,274,True,0.8340567134331776
gaussiano,0.05,0.1398983173516047,0.2742951577407755,0.2153355459097685,274,True,0.6496759128203847
gaussiano,0.1,0.1905664199355341,0.5848176910665106,0.6015047337274871,274,True,0.31681615995705625
gaussiano,0.2,0.9272819681268718,2.479238986962209,0.9360005123685748,274,True,0.9906853210799634
